hotel_name,scraped_info
Jumeirah Lowndes Hotel,"[5.0, 'https://www.hotels.com/ho123193/jumeirah-lowndes-hotel-london-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230202323&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=858696&sort=RECOMMENDED&top_dp=432&top_cur=EUR&userIntent=&selectedRoomType=517310&selectedRatePlan=381344709&expediaPropertyId=858696']"
Canal House,"[nan, 'https://www.hotels.com/ho366879/canal-house-amsterdam-netherlands/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230270317&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=378&destination=Amsterdam%2C+North+Holland%2C+Netherlands&destType=CURRENT_LOCATION&neighborhoodId=6200211&selected=7821818&sort=RECOMMENDED&top_dp=270&top_cur=EUR&userIntent=&selectedRoomType=200635933&selectedRatePlan=203054399&expediaPropertyId=7821818']"
Edouard 7 Paris Op ra,"[4.0, 'https://www.hotels.com/ho125391/hotel-edouard-7-paris-opera-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230320608&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=3389&sort=RECOMMENDED&top_dp=834&top_cur=EUR&userIntent=&selectedRoomType=215429063&selectedRatePlan=256152168&expediaPropertyId=3389']"
H tel des Champs Elys es,"[nan, nan]"
9Hotel Republique,"[4.0, 'https://www.hotels.com/ho545615/9hotel-republique-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230410230&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=11763129&sort=RECOMMENDED&top_dp=258&top_cur=EUR&userIntent=&selectedRoomType=201233698&selectedRatePlan=207513848&expediaPropertyId=11763129']"
Le Relais Montmartre,"[4.0, 'https://www.hotels.com/ho237397/le-relais-montmartre-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230482996&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=178676&selected=1367360&sort=RECOMMENDED&top_dp=218&top_cur=EUR&userIntent=&selectedRoomType=200815212&selectedRatePlan=209111802&expediaPropertyId=1367360']"
The Yard Milano,"[4.0, 'https://www.hotels.com/ho388765/the-yard-at-aethos-hotel-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230551282&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=6049534&selected=4562738&sort=RECOMMENDED&top_dp=267&top_cur=EUR&userIntent=&selectedRoomType=200672352&selectedRatePlan=383764187&expediaPropertyId=4562738']"
Novotel Suites Paris Nord 18 me,"[nan, nan]"
NYX Milan,"[4.0, 'https://www.hotels.com/ho651146/nyx-hotel-milan-by-leonardo-hotels-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230630674&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635810303227&selected=17036706&sort=RECOMMENDED&top_dp=169&top_cur=EUR&userIntent=&selectedRoomType=201785700&selectedRatePlan=209092929&expediaPropertyId=17036706']"
Hotel Monsieur,"[4.0, 'https://www.hotels.com/ho536237/hotel-monsieur-spa-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230699994&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=11741259&sort=RECOMMENDED&top_dp=466&top_cur=EUR&userIntent=&selectedRoomType=201190486&selectedRatePlan=210694826&expediaPropertyId=11741259']"
NH Milano Machiavelli,"[4.0, 'https://www.hotels.com/ho184975/nh-milano-machiavelli-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230738965&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635810303227&selected=599508&sort=RECOMMENDED&userIntent=&expediaPropertyId=599508']"
The Tophams Hotel,"[4.0, 'https://www.hotels.com/ho184889/tophams-hotel-london-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230792440&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=78980&sort=RECOMMENDED&top_dp=179&top_cur=EUR&userIntent=&selectedRoomType=213614974&selectedRatePlan=244149772&expediaPropertyId=78980']"
Best Western Premier Faubourg 88,"[4.0, 'https://www.hotels.com/ho434993/best-western-premier-faubourg-88-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230847011&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=6230998&sort=RECOMMENDED&top_dp=175&top_cur=EUR&userIntent=&selectedRoomType=201263909&selectedRatePlan=206121146&expediaPropertyId=6230998']"
Tryp Barcelona Apolo Hotel,"[4.0, 'https://www.hotels.com/ho121736/hotel-barcelona-apolo-affiliated-by-melia-barcelona-spain/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230884714&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=179758&selected=68689&sort=RECOMMENDED&top_dp=104&top_cur=EUR&userIntent=&selectedRoomType=3299&selectedRatePlan=211104627&expediaPropertyId=68689']"
Gardette Park Hotel,"[nan, 'https://www.hotels.com/ho366954/gardette-park-hotel-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230941761&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6187883&selected=4058160&sort=RECOMMENDED&top_dp=203&top_cur=EUR&userIntent=&selectedRoomType=316324334&selectedRatePlan=385838210&expediaPropertyId=4058160']"
Alma Barcelona GL,"[nan, 'https://www.hotels.com/ho375477/alma-barcelona-gl-barcelona-spain/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673230979367&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=6046260&selected=4303477&sort=RECOMMENDED&top_dp=382&top_cur=EUR&userIntent=&selectedRoomType=200060256&selectedRatePlan=200876120&expediaPropertyId=4303477']"
Aparthotel Atenea Barcelona,"[4.0, 'https://www.hotels.com/ho218748/aparthotel-atenea-barcelona-spain/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231019777&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=179730&selected=521210&sort=RECOMMENDED&top_dp=93&top_cur=EUR&userIntent=&selectedRoomType=316553238&selectedRatePlan=386274402&expediaPropertyId=521210']"
The Westin Palace,"[nan, 'https://www.hotels.com/ho141180/the-westin-palace-milan-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231062984&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635810303227&selected=7794&sort=RECOMMENDED&top_dp=360&top_cur=EUR&userIntent=&selectedRoomType=212405911&selectedRatePlan=236312163&expediaPropertyId=7794']"
Catalonia Port,"[3.0, 'https://www.hotels.com/ho285393/catalonia-portal-de-l-angel-barcelona-spain/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231100608&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=6220952&selected=201135&sort=RECOMMENDED&top_dp=106&top_cur=EUR&userIntent=&selectedRoomType=200558315&selectedRatePlan=202870900&expediaPropertyId=201135']"
Hotel Santa Marta Suites,"[3.0, 'https://www.hotels.com/ho2665174720/the-garden-suites-by-dot-premium-dixcove-ghana/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231139047&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3000006110&destination=Puerto+de+Gaira%2C+Santa+Marta%2C+Magdalena%2C+Colombia&destType=CURRENT_LOCATION&neighborhoodId=6272722&selected=83255460&sort=RECOMMENDED&top_dp=54&top_cur=EUR&userIntent=&selectedRoomType=319895385&selectedRatePlan=387066171&expediaPropertyId=83255460']"
NH Milano Grand Hotel Verdi,"[4.0, 'https://www.hotels.com/ho153668/nh-collection-milano-porta-nuova-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231182131&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=6049535&selected=200310&sort=RECOMMENDED&top_dp=209&top_cur=EUR&userIntent=&selectedRoomType=200833176&selectedRatePlan=226000337&expediaPropertyId=200310']"
The Zetter Hotel,"[4.0, 'https://www.hotels.com/ho394485/the-zetter-hotel-london-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231227179&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=1049989&sort=RECOMMENDED&top_dp=265&top_cur=EUR&userIntent=&selectedRoomType=227172702&selectedRatePlan=384303927&expediaPropertyId=1049989']"
NH Collection Barcelona Constanza,"[4.0, 'https://www.hotels.com/ho253911/nh-collection-barcelona-constanza-barcelona-spain/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231272629&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=179730&selected=1632418&sort=RECOMMENDED&top_dp=227&top_cur=EUR&userIntent=&selectedRoomType=200751537&selectedRatePlan=203734442&expediaPropertyId=1632418']"
H tel Baume,"[1.0, 'https://www.hotels.com/ho524551/balmers-hostel-matten-bei-interlaken-switzerland/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231310849&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=6143783&destination=Matten+bei+Interlaken%2C+Canton+of+Bern%2C+Switzerland&destType=CURRENT_LOCATION&selected=11081899&sort=RECOMMENDED&userIntent=&expediaPropertyId=11081899']"
NH Barcelona Stadium,"[4.0, 'https://www.hotels.com/ho126943/nh-barcelona-stadium-barcelona-spain/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231391754&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=179730&selected=578500&sort=RECOMMENDED&top_dp=79&top_cur=EUR&userIntent=&selectedRoomType=200740681&selectedRatePlan=238241301&expediaPropertyId=578500']"
Sofitel Vienna Stephansdom,"[nan, 'https://www.hotels.com/ho356071/so-vienna-vienna-austria/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231447110&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&neighborhoodId=6051488&selected=3801449&sort=RECOMMENDED&top_dp=278&top_cur=EUR&userIntent=&selectedRoomType=200016580&selectedRatePlan=200210372&expediaPropertyId=3801449']"
IH Hotels Milano Puccini,"[4.0, 'https://www.hotels.com/ho279453/ih-hotels-milano-puccini-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231492415&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635810303227&selected=54122&sort=RECOMMENDED&userIntent=&expediaPropertyId=54122']"
Best Western Nouvel Orl ans Montparnasse,"[nan, nan]"
Knightsbridge Hotel,"[nan, 'https://www.hotels.com/ho481124/knightsbridge-hotel-firmdale-hotels-london-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231547584&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=898222&sort=RECOMMENDED&top_dp=361&top_cur=EUR&userIntent=&selectedRoomType=200847922&selectedRatePlan=204289646&expediaPropertyId=898222']"
Hotel Vilamar ,"[4.0, 'https://www.hotels.com/ho213414/hotel-vilamari-barcelona-spain/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231590630&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=6046260&selected=904660&sort=RECOMMENDED&top_dp=92&top_cur=EUR&userIntent=&selectedRoomType=200663195&selectedRatePlan=203627174&expediaPropertyId=904660']"
Small Luxury Hotel Altstadt Vienna,"[nan, 'https://www.hotels.com/ho284588/small-luxury-hotel-altstadt-vienna-vienna-austria/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231645748&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&neighborhoodId=6051492&selected=527132&sort=RECOMMENDED&top_dp=235&top_cur=EUR&userIntent=&selectedRoomType=200426954&selectedRatePlan=202438961&expediaPropertyId=527132']"
Best Western Hotel City,"[4.0, 'https://www.hotels.com/ho177913/best-western-hotel-city-milan-italy/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231684189&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=553248635810303227&selected=7296&sort=RECOMMENDED&top_dp=185&top_cur=EUR&userIntent=&selectedRoomType=201395988&selectedRatePlan=206901926&expediaPropertyId=7296']"
FourSide Hotel Vienna City Center,"[4.0, 'https://www.hotels.com/ho346141/hotel-orangerie-vienna-austria/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231740916&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&neighborhoodId=178090&selected=3383498&sort=RECOMMENDED&userIntent=&expediaPropertyId=3383498']"
Grange Blooms Hotel,"[3.5, 'https://www.hotels.com/ho1677952/grange-blooms-hotel-london-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673231790158&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=21186&sort=RECOMMENDED&userIntent=&expediaPropertyId=21186']"
Eccleston Square Hotel,"[nan, 'https://www.hotels.com/ho199732/eccleston-square-hotel-london-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673243113641&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=888718&sort=RECOMMENDED&top_dp=209&top_cur=EUR&userIntent=&selectedRoomType=200087519&selectedRatePlan=205436755&expediaPropertyId=888718']"
Amp re,"[3.5, 'https://www.hotels.com/ho713665728/origin-red-rocks-a-wyndham-hotel-golden-united-states-of-america/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673243139341&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=500921&destination=Red+Rocks+Amphitheater%2C+Golden%2C+Colorado%2C+United+States+of+America&destType=MARKET&trackingData=AAAAEElBQmaY1HM_wpQBgKqUcAZ8UzZVDYm9R6Jil0iHaQKggi58dn8sO6XQBTjUVpcM_Y0zgZYJ48YpsaI1IH42-sds0KpZtAqVFFR7wi21yVx7K64Xv0GjR9kmZhXjOlXgQyXvimNqvddGOV1lR5fs7FeMb3qtgf8QTLpGS7NXXy5ZuW8b5qg8XAVveyncxtxo7jJQhOkolQX9pFEyr-W1C9sTnIFSS_Zhqvp0uN-jm0rJbOyP2sTBxbU_qooKK__f-b-nqDoyfa-2-UM8IxxYA9X4J1sezpaJEieZIZGS1TJKMIpOFnHqMJ3GzJnLjJCFQSCLP0UQj57lcPCGvsb-GR5XzA-92xheskbBJ2jZTYfjkwMSDML-KW6hBIolfNc5DUmSkaoC_a63ygIpLrUD8zYpw2g3DellEubemcl4CVuXNL7SshWo7dmsppXl5E_dkh6j-6b7QXXDIZLwRCTrbqtNz_RxZdAmgMoUZK_kZEGZI9cpdnhgGmNJhbyZNctZdA9Xjg48MFrlNRv2h6wtwVQBZAFAKcwBMPFb0b0m_FCdsDqy6ljS-0ogp29x2BZXYFvAMAQsykCEvoIY7rWvDGRDurozdffnPLQU6Xq39mj8qyTZwBIN3P78OXIGT_Jqhwwk5xh4BZ8Rd57AMupMJmPOAjb_L9XPCRTtcUchu0hf94YJMwt8Kkkt7oDq1w-0ghpRKV-PotUYiUMO2-yOx6u3XdAwxxP7CPxZ60OCjEJJLmp5n5pmy83HHLbkyetzWc4IT2VNHnQkk_LmZxU9vHWbpWKteSJslekXOnXmJL9sITNbY5h-r3bpXJvyJ1TpnqPzPAAe3opsSBUIsFHLQjHFIJ8UDb7e6tbPwAHlH6NjqQVBnQkMlSH9NBcrq44yVUg7L5mF2ZJkPRQ_7Yn1PX3dhdFvWuEXN94e_7yJkWe3e3vZmmveryBXW8Cq3BWd8VGRWQKnv2jzWbzjnXXgddU6L2hi9QNbWQLfRukp_44WXJ82qnKDbLO3Mw2pbGyC3A%3D%3D&rank=1&testVersionOverride=Buttercup%2C45803.0.0%2C44204.0.0%2C44203.0.0%2C43549.129874.3%2C43550.0.0%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C39483.0.0%2C38427.115718.1%2C42444.0.0%2C42589.0.0%2C42876.124673.0%2C42973.0.0%2C42974.0.0%2C42975.0.0%2C42976.0.0%2C42802.125960.1%2C33739.99567.0%2C37898.109354.0%2C37930.0.0%2C37949.0.0%2C37354.0.0%2C43435.128144.0&slots=&position=1&beaconIssued=2023-01-09T05%3A45%3A38&sort=RECOMMENDED&top_dp=124&top_cur=EUR&userIntent=&selectedRoomType=314043842&selectedRatePlan=381310353&expediaPropertyId=22270804']"
Novotel Paris Centre Bercy,"[4.0, 'https://www.hotels.com/ho177784/novotel-paris-centre-bercy-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673243182684&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=800098&selected=9732&sort=RECOMMENDED&userIntent=&expediaPropertyId=9732']"
Residence Henri IV,"[4.0, 'https://www.hotels.com/ho282337/residence-henri-iv-paris-france/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673243208943&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=6200422&selected=106612&sort=RECOMMENDED&top_dp=277&top_cur=EUR&userIntent=&selectedRoomType=200537514&selectedRatePlan=246075937&expediaPropertyId=106612']"
Hotel L Antoine,"[nan, 'https://www.hotels.com/ho261456/antoinette-hotel-wimbledon-london-united-kingdom/?chkin=2023-01-23&chkout=2023-01-24&x_pwa=1&rfrr=HSR&pwa_ts=1673243261848&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=179539&selected=1784514&sort=RECOMMENDED&top_dp=118&top_cur=EUR&userIntent=&selectedRoomType=200015276&selectedRatePlan=200070019&expediaPropertyId=1784514']"
